Game ID,Puzzle Date,Group Name,Group Level,Word
syn-51,2022-01-24,WORDS THAT FOLLOW 'SALAD',2,FORK
syn-51,2022-01-24,WORDS THAT FOLLOW 'SALAD',2,BOWL
syn-51,2022-01-24,WORDS THAT FOLLOW 'SALAD',2,DRESSING
syn-51,2022-01-24,CHARACTERS FROM 'RENT' (JONATHAN LARSON MUSICAL),3,MIMI
syn-51,2022-01-24,CHARACTERS FROM 'RENT' (JONATHAN LARSON MUSICAL),3,ROGER
syn-51,2022-01-24,CHARACTERS FROM 'RENT' (JONATHAN LARSON MUSICAL),3,COLLINS
syn-51,2022-01-24,CHARACTERS FROM 'RENT' (JONATHAN LARSON MUSICAL),3,ANGEL
syn-52,2022-01-25,TYPES OF FABRIC,0,SILK
syn-52,2022-01-25,TYPES OF FABRIC,0,COTTON
syn-52,2022-01-25,TYPES OF FABRIC,0,LINEN
syn-52,2022-01-25,TYPES OF FABRIC,0,WOOL
syn-52,2022-01-25,"THINGS THAT CAN BE ""BITTER""",1,ALMOND
syn-52,2022-01-25,"THINGS THAT CAN BE ""BITTER""",1,MELON
syn-52,2022-01-25,"THINGS THAT CAN BE ""BITTER""",1,CHOCOLATE
syn-52,2022-01-25,"THINGS THAT CAN BE ""BITTER""",1,ORANGE
syn-52,2022-01-25,"WORDS THAT FOLLOW ""HALF""",2,PIPE
syn-52,2022-01-25,"WORDS THAT FOLLOW ""HALF""",2,SISTER
syn-52,2022-01-25,"WORDS THAT FOLLOW ""HALF""",2,COURT
syn-52,2022-01-25,"WORDS THAT FOLLOW ""HALF""",2,PENNY
syn-52,2022-01-25,"LAST NAMES SHARING FIRST NAME ""RICHARD""",3,PRYOR
syn-52,2022-01-25,"LAST NAMES SHARING FIRST NAME ""RICHARD""",3,GERE
syn-52,2022-01-25,"LAST NAMES SHARING FIRST NAME ""RICHARD""",3,SIMMONS
syn-52,2022-01-25,"LAST NAMES SHARING FIRST NAME ""RICHARD""",3,BRANSON
syn-53,2022-01-26,TYPES OF CAKE,0,CARROT
syn-53,2022-01-26,TYPES OF CAKE,0,POUND
syn-53,2022-01-26,TYPES OF CAKE,0,LAYER
syn-53,2022-01-26,TYPES OF CAKE,0,ANGEL
syn-53,2022-01-26,THINGS THAT ARE DIVIDED INTO ACTS,1,PLAY
syn-53,2022-01-26,THINGS THAT ARE DIVIDED INTO ACTS,1,OPERA
syn-53,2022-01-26,THINGS THAT ARE DIVIDED INTO ACTS,1,CIRCUS
syn-53,2022-01-26,THINGS THAT ARE DIVIDED INTO ACTS,1,BALLET
syn-53,2022-01-26,BAND FRONTED BY A CHRIS,2,COLDPLAY
syn-53,2022-01-26,BAND FRONTED BY A CHRIS,2,RADIOHEAD
syn-53,2022-01-26,BAND FRONTED BY A CHRIS,2,GORILLAZ
syn-53,2022-01-26,BAND FRONTED BY A CHRIS,2,IMAGINE DRAGONS
syn-53,2022-01-26,ADD 'E' TO GET A WORD FOR A BUILDING,3,CASTR
syn-53,2022-01-26,ADD 'E' TO GET A WORD FOR A BUILDING,3,MISSAL
syn-53,2022-01-26,ADD 'E' TO GET A WORD FOR A BUILDING,3,PALAC
syn-53,2022-01-26,ADD 'E' TO GET A WORD FOR A BUILDING,3,COTTAG
syn-54,2022-01-27,THINGS YOU CAN THROW,0,TANTRUM
syn-54,2022-01-27,THINGS YOU CAN THROW,0,PARTY
syn-54,2022-01-27,THINGS YOU CAN THROW,0,PUNCH
syn-54,2022-01-27,THINGS YOU CAN THROW,0,DART
syn-54,2022-01-27,WORDS THAT FOLLOW 'DOUBLE',1,AGENT
syn-54,2022-01-27,WORDS THAT FOLLOW 'DOUBLE',1,STANDARD
syn-54,2022-01-27,WORDS THAT FOLLOW 'DOUBLE',1,TAKE
syn-54,2022-01-27,WORDS THAT FOLLOW 'DOUBLE',1,CROSS
syn-54,2022-01-27,FAMOUS JOHNS,2,LEGEND
syn-54,2022-01-27,FAMOUS JOHNS,2,DEACON
syn-54,2022-01-27,FAMOUS JOHNS,2,LEGUIZAMO
syn-54,2022-01-27,FAMOUS JOHNS,2,BELUSHI
syn-54,2022-01-27,WORDS CONTAINING HIDDEN NUMBERS,3,TENNIS
syn-54,2022-01-27,WORDS CONTAINING HIDDEN NUMBERS,3,EIGHTEEN
syn-54,2022-01-27,WORDS CONTAINING HIDDEN NUMBERS,3,FORTNIGHT
syn-54,2022-01-27,WORDS CONTAINING HIDDEN NUMBERS,3,SEXTANT
syn-55,2022-01-28,TYPES OF NUTS,0,ALMOND
syn-55,2022-01-28,TYPES OF NUTS,0,WALNUT
syn-55,2022-01-28,TYPES OF NUTS,0,CASHEW
syn-55,2022-01-28,TYPES OF NUTS,0,PECAN
syn-55,2022-01-28,THINGS THAT CAN BE BLIND,1,SPOT
syn-55,2022-01-28,THINGS THAT CAN BE BLIND,1,AMBITION
syn-55,2022-01-28,THINGS THAT CAN BE BLIND,1,RAGE
syn-55,2022-01-28,THINGS THAT CAN BE BLIND,1,SIDE
syn-55,2022-01-28,"WORDS THAT FOLLOW ""CALL""",2,CENTER
syn-55,2022-01-28,"WORDS THAT FOLLOW ""CALL""",2,GIRL
syn-55,2022-01-28,"WORDS THAT FOLLOW ""CALL""",2,BACK
syn-55,2022-01-28,"WORDS THAT FOLLOW ""CALL""",2,SIGN
syn-55,2022-01-28,ANAGRAMS OF CARIBBEAN ISLANDS,3,BEAU
syn-55,2022-01-28,ANAGRAMS OF CARIBBEAN ISLANDS,3,AIRBUS
syn-55,2022-01-28,ANAGRAMS OF CARIBBEAN ISLANDS,3,MINT
syn-55,2022-01-28,ANAGRAMS OF CARIBBEAN ISLANDS,3,COBIA
syn-56,2022-01-01,TYPES OF SOUP,0,MINESTRONE
syn-56,2022-01-01,TYPES OF SOUP,0,BISQUE
syn-56,2022-01-01,TYPES OF SOUP,0,CHOWDER
syn-56,2022-01-01,TYPES OF SOUP,0,CONSOMMÉ
syn-56,2022-01-01,THINGS THAT COME IN ROWS,1,BLEACHERS
syn-56,2022-01-01,THINGS THAT COME IN ROWS,1,CORNFIELD
syn-56,2022-01-01,THINGS THAT COME IN ROWS,1,TEETH
syn-56,2022-01-01,THINGS THAT COME IN ROWS,1,SEATS
syn-56,2022-01-01,WORDS THAT FOLLOW 'LIGHT',2,BULB
syn-56,2022-01-01,WORDS THAT FOLLOW 'LIGHT',2,HOUSE
syn-56,2022-01-01,WORDS THAT FOLLOW 'LIGHT',2,SPEED
syn-56,2022-01-01,WORDS THAT FOLLOW 'LIGHT',2,YEAR
syn-56,2022-01-01,FIRST NAMES + 'HAMMER' = FAMOUS PEOPLE,3,JAN
syn-56,2022-01-01,FIRST NAMES + 'HAMMER' = FAMOUS PEOPLE,3,MC
syn-56,2022-01-01,FIRST NAMES + 'HAMMER' = FAMOUS PEOPLE,3,ARMIE
syn-56,2022-01-01,FIRST NAMES + 'HAMMER' = FAMOUS PEOPLE,3,PEEN
syn-57,2022-01-02,STOP DOING SOMETHING,0,CEASE
syn-57,2022-01-02,STOP DOING SOMETHING,0,HALT
syn-57,2022-01-02,STOP DOING SOMETHING,0,QUIT
syn-57,2022-01-02,STOP DOING SOMETHING,0,ABANDON
syn-57,2022-01-02,THINGS THAT ARE STUBBORN,1,MULE
syn-57,2022-01-02,THINGS THAT ARE STUBBORN,1,STAIN
syn-57,2022-01-02,THINGS THAT ARE STUBBORN,1,STREAK
syn-57,2022-01-02,THINGS THAT ARE STUBBORN,1,COLD
syn-57,2022-01-02,THINGS THAT FOLLOW 'HOT',2,SAUCE
syn-57,2022-01-02,THINGS THAT FOLLOW 'HOT',2,POTATO
syn-57,2022-01-02,THINGS THAT FOLLOW 'HOT',2,SHOT
syn-57,2022-01-02,THINGS THAT FOLLOW 'HOT',2,MESS
syn-57,2022-01-02,JAMES ___ (FAMOUS FIGURES),3,BOND
syn-57,2022-01-02,JAMES ___ (FAMOUS FIGURES),3,DEAN
syn-57,2022-01-02,JAMES ___ (FAMOUS FIGURES),3,BROWN
syn-57,2022-01-02,JAMES ___ (FAMOUS FIGURES),3,WATT
syn-58,2022-01-03,THINGS THAT ARE CRUNCHY,0,CHIPS
syn-58,2022-01-03,THINGS THAT ARE CRUNCHY,0,CARROT
syn-58,2022-01-03,THINGS THAT ARE CRUNCHY,0,GRANOLA
syn-58,2022-01-03,THINGS THAT ARE CRUNCHY,0,POPCORN
syn-58,2022-01-03,BOOKS BY STEPHEN KING,1,MISERY
syn-58,2022-01-03,BOOKS BY STEPHEN KING,1,CARRIE
syn-58,2022-01-03,BOOKS BY STEPHEN KING,1,SHINING
syn-58,2022-01-03,BOOKS BY STEPHEN KING,1,STAND
syn-58,2022-01-03,"PRECEDED BY ""GOLDEN""",2,RETRIEVER
syn-58,2022-01-03,"PRECEDED BY ""GOLDEN""",2,GATE
syn-58,2022-01-03,"PRECEDED BY ""GOLDEN""",2,GOOSE
syn-58,2022-01-03,"PRECEDED BY ""GOLDEN""",2,EAGLE
syn-58,2022-01-03,RICHARDS (DIFFERENT FIRST NAMES),3,KEITH
syn-58,2022-01-03,RICHARDS (DIFFERENT FIRST NAMES),3,CLIFF
syn-58,2022-01-03,RICHARDS (DIFFERENT FIRST NAMES),3,DENISE
syn-58,2022-01-03,RICHARDS (DIFFERENT FIRST NAMES),3,ADAM
syn-59,2022-01-04,TYPES OF SLEEVES,0,CAP
syn-59,2022-01-04,TYPES OF SLEEVES,0,TANK
syn-59,2022-01-04,TYPES OF SLEEVES,0,LONG
syn-59,2022-01-04,TYPES OF SLEEVES,0,THREE-QUARTER
syn-59,2022-01-04,PARTS OF A STAIRCASE,1,RISER
syn-59,2022-01-04,PARTS OF A STAIRCASE,1,TREAD
syn-59,2022-01-04,PARTS OF A STAIRCASE,1,NEWEL
syn-59,2022-01-04,PARTS OF A STAIRCASE,1,BALUSTER
syn-59,2022-01-04,THINGS THAT FOLLOW 'DOUBLE',2,AGENT
syn-59,2022-01-04,THINGS THAT FOLLOW 'DOUBLE',2,TAKE
syn-59,2022-01-04,THINGS THAT FOLLOW 'DOUBLE',2,DUTCH
syn-59,2022-01-04,THINGS THAT FOLLOW 'DOUBLE',2,FEATURE
syn-59,2022-01-04,POETS SHARING FIRST NAME ROBERT,3,FROST
syn-59,2022-01-04,POETS SHARING FIRST NAME ROBERT,3,BURNS
syn-59,2022-01-04,POETS SHARING FIRST NAME ROBERT,3,LOWELL
syn-59,2022-01-04,POETS SHARING FIRST NAME ROBERT,3,PINSKY
syn-60,2022-01-05,THINGS THAT ARE BRIGHT,0,STAR
syn-60,2022-01-05,THINGS THAT ARE BRIGHT,0,SUN
syn-60,2022-01-05,THINGS THAT ARE BRIGHT,0,LAMP
syn-60,2022-01-05,THINGS THAT ARE BRIGHT,0,FLAME
syn-60,2022-01-05,CHARACTERS IN THE ODYSSEY,1,CIRCE
syn-60,2022-01-05,CHARACTERS IN THE ODYSSEY,1,CALYPSO
syn-60,2022-01-05,CHARACTERS IN THE ODYSSEY,1,PENELOPE
syn-60,2022-01-05,CHARACTERS IN THE ODYSSEY,1,TELEMACHUS
syn-60,2022-01-05,THINGS THAT CAN PRECEDE 'METAL',2,HEAVY
syn-60,2022-01-05,THINGS THAT CAN PRECEDE 'METAL',2,SHEET
syn-60,2022-01-05,THINGS THAT CAN PRECEDE 'METAL',2,PRECIOUS
syn-60,2022-01-05,THINGS THAT CAN PRECEDE 'METAL',2,SCRAP
syn-60,2022-01-05,WORDS THAT BECOME COCKTAILS WITH SUFFIX '-TINI',3,APPLE
syn-60,2022-01-05,WORDS THAT BECOME COCKTAILS WITH SUFFIX '-TINI',3,DIRTY
syn-60,2022-01-05,WORDS THAT BECOME COCKTAILS WITH SUFFIX '-TINI',3,LEMON
syn-60,2022-01-05,WORDS THAT BECOME COCKTAILS WITH SUFFIX '-TINI',3,ESPRESSO
syn-61,2022-01-06,THINGS THAT STICK TO SURFACES,0,MAGNET
syn-61,2022-01-06,THINGS THAT STICK TO SURFACES,0,TAPE
syn-61,2022-01-06,THINGS THAT STICK TO SURFACES,0,GLUE
syn-61,2022-01-06,THINGS THAT STICK TO SURFACES,0,STICKER
syn-61,2022-01-06,HARRY POTTER LOCATIONS,1,HOGWARTS
syn-61,2022-01-06,HARRY POTTER LOCATIONS,1,DIAGON
syn-61,2022-01-06,HARRY POTTER LOCATIONS,1,GRINGOTTS
syn-61,2022-01-06,HARRY POTTER LOCATIONS,1,AZKABAN
syn-61,2022-01-06,WORDS HIDING A SHOE BRAND,2,SNEAKER
syn-61,2022-01-06,WORDS HIDING A SHOE BRAND,2,REEBOKS
syn-61,2022-01-06,WORDS HIDING A SHOE BRAND,2,NIRVANA
syn-61,2022-01-06,WORDS HIDING A SHOE BRAND,2,ADORING
syn-61,2022-01-06,WORDS FOLLOWING 'SUGAR',3,PLUM
syn-61,2022-01-06,WORDS FOLLOWING 'SUGAR',3,CANE
syn-61,2022-01-06,WORDS FOLLOWING 'SUGAR',3,RUSH
syn-61,2022-01-06,WORDS FOLLOWING 'SUGAR',3,COAT
syn-62,2022-01-07,THINGS THAT ARE CHEWY,0,TAFFY
syn-62,2022-01-07,THINGS THAT ARE CHEWY,0,CARAMEL
syn-62,2022-01-07,THINGS THAT ARE CHEWY,0,TOFFEE
syn-62,2022-01-07,THINGS THAT ARE CHEWY,0,LICORICE
syn-62,2022-01-07,DOUBLE-LETTER WORDS ENDING IN 'EE',1,COFFEE
syn-62,2022-01-07,DOUBLE-LETTER WORDS ENDING IN 'EE',1,COMMITTEE
syn-62,2022-01-07,DOUBLE-LETTER WORDS ENDING IN 'EE',1,TRUSTEE
syn-62,2022-01-07,DOUBLE-LETTER WORDS ENDING IN 'EE',1,EMPLOYEE
syn-62,2022-01-07,SANDWICHES MINUS 'WICH',2,REUBEN
syn-62,2022-01-07,SANDWICHES MINUS 'WICH',2,CUBAN
syn-62,2022-01-07,SANDWICHES MINUS 'WICH',2,RACHEL
syn-62,2022-01-07,SANDWICHES MINUS 'WICH',2,MONTE CRISTO
syn-62,2022-01-07,WORDS THAT FOLLOW 'BLACK',3,JACK
syn-62,2022-01-07,WORDS THAT FOLLOW 'BLACK',3,EYE
syn-62,2022-01-07,WORDS THAT FOLLOW 'BLACK',3,MAIL
syn-62,2022-01-07,WORDS THAT FOLLOW 'BLACK',3,MARKET
syn-63,2022-01-08,TOOLS FOR CUTTING,0,KNIFE
syn-63,2022-01-08,TOOLS FOR CUTTING,0,SCISSORS
syn-63,2022-01-08,TOOLS FOR CUTTING,0,AXE
syn-63,2022-01-08,TOOLS FOR CUTTING,0,SAW
syn-63,2022-01-08,THINGS THAT CAN BE BLUE,1,MOON
syn-63,2022-01-08,THINGS THAT CAN BE BLUE,1,WHALE
syn-63,2022-01-08,THINGS THAT CAN BE BLUE,1,JAY
syn-63,2022-01-08,THINGS THAT CAN BE BLUE,1,CHEESE
syn-63,2022-01-08,WORDS FOLLOWING 'ORANGE',2,PEEL
syn-63,2022-01-08,WORDS FOLLOWING 'ORANGE',2,JUICE
syn-63,2022-01-08,WORDS FOLLOWING 'ORANGE',2,BLOSSOM
syn-63,2022-01-08,WORDS FOLLOWING 'ORANGE',2,COUNTY
syn-63,2022-01-08,PRESIDENTS + LETTER BEFORE = FOOD,3,TAFT
syn-63,2022-01-08,PRESIDENTS + LETTER BEFORE = FOOD,3,GRANT
syn-63,2022-01-08,PRESIDENTS + LETTER BEFORE = FOOD,3,TYLER
syn-63,2022-01-08,PRESIDENTS + LETTER BEFORE = FOOD,3,POLK
syn-64,2022-01-09,THINGS THAT ARE CRUMBLY,0,COOKIE
syn-64,2022-01-09,THINGS THAT ARE CRUMBLY,0,CHALK
syn-64,2022-01-09,THINGS THAT ARE CRUMBLY,0,SOIL
syn-64,2022-01-09,THINGS THAT ARE CRUMBLY,0,CAKE
syn-64,2022-01-09,WORDS ENDING IN DOUBLE LETTER,1,MISSPELL
syn-64,2022-01-09,WORDS ENDING IN DOUBLE LETTER,1,FULFILL
syn-64,2022-01-09,WORDS ENDING IN DOUBLE LETTER,1,POSSESS
syn-64,2022-01-09,WORDS ENDING IN DOUBLE LETTER,1,SUPPRESS
syn-64,2022-01-09,ACTORS WITH FIRST NAME HENRY,2,CAVILL
syn-64,2022-01-09,ACTORS WITH FIRST NAME HENRY,2,WINKLER
syn-64,2022-01-09,ACTORS WITH FIRST NAME HENRY,2,THOMAS
syn-64,2022-01-09,ACTORS WITH FIRST NAME HENRY,2,ROLLINS
syn-64,2022-01-09,REMOVE FIRST & LAST LETTER TO GET A WORD,3,SPIES
syn-64,2022-01-09,REMOVE FIRST & LAST LETTER TO GET A WORD,3,SHALE
syn-64,2022-01-09,REMOVE FIRST & LAST LETTER TO GET A WORD,3,STOLEN
syn-64,2022-01-09,REMOVE FIRST & LAST LETTER TO GET A WORD,3,SCARE
syn-65,2022-01-10,FEELINGS OF AFFECTION,0,ADORE
syn-65,2022-01-10,FEELINGS OF AFFECTION,0,CHERISH
syn-65,2022-01-10,FEELINGS OF AFFECTION,0,TREASURE
syn-65,2022-01-10,FEELINGS OF AFFECTION,0,DOTE
syn-65,2022-01-10,SLOW COOKING METHODS,1,BRAISE
syn-65,2022-01-10,SLOW COOKING METHODS,1,SIMMER
syn-65,2022-01-10,SLOW COOKING METHODS,1,STEW
syn-65,2022-01-10,SLOW COOKING METHODS,1,POACH
syn-65,2022-01-10,"HIDDEN ""SOUND"" WORDS",2,RESONANT
syn-65,2022-01-10,"HIDDEN ""SOUND"" WORDS",2,THUNDERCLAP
syn-65,2022-01-10,"HIDDEN ""SOUND"" WORDS",2,DISCORD
syn-65,2022-01-10,"HIDDEN ""SOUND"" WORDS",2,SONAR
syn-65,2022-01-10,FAMOUS DAVES,3,GROHL
syn-65,2022-01-10,FAMOUS DAVES,3,BOWIE
syn-65,2022-01-10,FAMOUS DAVES,3,CHAPPELLE
syn-65,2022-01-10,FAMOUS DAVES,3,MATTHEWS
syn-66,2022-01-11,BREAKFAST CEREALS,0,CHEERIOS
syn-66,2022-01-11,BREAKFAST CEREALS,0,FROSTED FLAKES
syn-66,2022-01-11,BREAKFAST CEREALS,0,LUCKY CHARMS
syn-66,2022-01-11,BREAKFAST CEREALS,0,TRIX
syn-66,2022-01-11,THINGS THAT CAN BE GOLDEN,1,TICKET
syn-66,2022-01-11,THINGS THAT CAN BE GOLDEN,1,RETRIEVER
syn-66,2022-01-11,THINGS THAT CAN BE GOLDEN,1,PARACHUTE
syn-66,2022-01-11,THINGS THAT CAN BE GOLDEN,1,GOOSE
syn-66,2022-01-11,FAMOUS CHARLESES,2,BARKLEY
syn-66,2022-01-11,FAMOUS CHARLESES,2,BRONSON
syn-66,2022-01-11,FAMOUS CHARLESES,2,DICKENS
syn-66,2022-01-11,FAMOUS CHARLESES,2,DARWIN
syn-66,2022-01-11,WORDS PRECEDED BY 'HOT',3,DOG
syn-66,2022-01-11,WORDS PRECEDED BY 'HOT',3,SPRINGS
syn-66,2022-01-11,WORDS PRECEDED BY 'HOT',3,SHOT
syn-66,2022-01-11,WORDS PRECEDED BY 'HOT',3,POTATO
syn-67,2022-01-12,THINGS THAT ARE WARM,0,BLANKET
syn-67,2022-01-12,THINGS THAT ARE WARM,0,COCOA
syn-67,2022-01-12,THINGS THAT ARE WARM,0,FIRE
syn-67,2022-01-12,THINGS THAT ARE WARM,0,SWEATER
syn-67,2022-01-12,WORDS THAT FOLLOW 'STRAW',1,BERRY
syn-67,2022-01-12,WORDS THAT FOLLOW 'STRAW',1,MAN
syn-67,2022-01-12,WORDS THAT FOLLOW 'STRAW',1,POLL
syn-67,2022-01-12,WORDS THAT FOLLOW 'STRAW',1,WEIGHT
syn-67,2022-01-12,FICTIONAL CHARACTERS WITH COLOR NAMES,2,MARLIN
syn-67,2022-01-12,FICTIONAL CHARACTERS WITH COLOR NAMES,2,ELMO
syn-67,2022-01-12,FICTIONAL CHARACTERS WITH COLOR NAMES,2,SCAR
syn-67,2022-01-12,FICTIONAL CHARACTERS WITH COLOR NAMES,2,MERIDA
syn-67,2022-01-12,REMOVE 'S' TO GET A VERB ENDING IN 'Y',3,STAYS
syn-67,2022-01-12,REMOVE 'S' TO GET A VERB ENDING IN 'Y',3,PLAYS
syn-67,2022-01-12,REMOVE 'S' TO GET A VERB ENDING IN 'Y',3,SPRAYS
syn-67,2022-01-12,REMOVE 'S' TO GET A VERB ENDING IN 'Y',3,GRAYS
syn-68,2022-01-13,BECOME ANGRY,0,SEETHE
syn-68,2022-01-13,BECOME ANGRY,0,FUME
syn-68,2022-01-13,BECOME ANGRY,0,BOIL
syn-68,2022-01-13,BECOME ANGRY,0,RAGE
syn-68,2022-01-13,THINGS WITH LACES,1,CORSET
syn-68,2022-01-13,THINGS WITH LACES,1,SHOE
syn-68,2022-01-13,THINGS WITH LACES,1,CURTAIN
syn-68,2022-01-13,THINGS WITH LACES,1,DOILY
syn-68,2022-01-13,EDIBLE ___ CANDY,2,ROCK
syn-68,2022-01-13,EDIBLE ___ CANDY,2,COTTON
syn-68,2022-01-13,EDIBLE ___ CANDY,2,HARD
syn-68,2022-01-13,EDIBLE ___ CANDY,2,BARLEY
syn-68,2022-01-13,ANAGRAMS OF ANIMALS,3,TRACE
syn-68,2022-01-13,ANAGRAMS OF ANIMALS,3,PRATS
syn-68,2022-01-13,ANAGRAMS OF ANIMALS,3,SILENT
syn-68,2022-01-13,ANAGRAMS OF ANIMALS,3,BREAD
syn-69,2022-01-14,FLAVORS OF ICE CREAM,0,VANILLA
syn-69,2022-01-14,FLAVORS OF ICE CREAM,0,CHOCOLATE
syn-69,2022-01-14,FLAVORS OF ICE CREAM,0,STRAWBERRY
syn-69,2022-01-14,FLAVORS OF ICE CREAM,0,MINT
syn-69,2022-01-14,THINGS YOU CAN FOLD,1,LAUNDRY
syn-69,2022-01-14,THINGS YOU CAN FOLD,1,ENVELOPE
syn-69,2022-01-14,THINGS YOU CAN FOLD,1,ORIGAMI
syn-69,2022-01-14,THINGS YOU CAN FOLD,1,OMELETTE
syn-69,2022-01-14,WORDS BEFORE 'BOARD',2,KEY
syn-69,2022-01-14,WORDS BEFORE 'BOARD',2,SURF
syn-69,2022-01-14,WORDS BEFORE 'BOARD',2,CLIP
syn-69,2022-01-14,WORDS BEFORE 'BOARD',2,DASH
syn-69,2022-01-14,LAST NAMES THAT SOUND LIKE NUMBERS,3,FOREMAN
syn-69,2022-01-14,LAST NAMES THAT SOUND LIKE NUMBERS,3,ONEAL
syn-69,2022-01-14,LAST NAMES THAT SOUND LIKE NUMBERS,3,NEWTON
syn-69,2022-01-14,LAST NAMES THAT SOUND LIKE NUMBERS,3,SEVERIN
syn-70,2022-01-15,SHADES OF ORANGE,0,APRICOT
syn-70,2022-01-15,SHADES OF ORANGE,0,PEACH
syn-70,2022-01-15,SHADES OF ORANGE,0,CORAL
syn-70,2022-01-15,SHADES OF ORANGE,0,TANGERINE
syn-70,2022-01-15,"THINGS THAT CAN BE ""LEGAL""",1,EAGLE
syn-70,2022-01-15,"THINGS THAT CAN BE ""LEGAL""",1,TENDER
syn-70,2022-01-15,"THINGS THAT CAN BE ""LEGAL""",1,BRIEF
syn-70,2022-01-15,"THINGS THAT CAN BE ""LEGAL""",1,PAD
syn-70,2022-01-15,SANDWICHES NAMED FOR PLACES,2,CUBAN
syn-70,2022-01-15,SANDWICHES NAMED FOR PLACES,2,REUBEN
syn-70,2022-01-15,SANDWICHES NAMED FOR PLACES,2,MONTE CRISTO
syn-70,2022-01-15,SANDWICHES NAMED FOR PLACES,2,PHILLY
syn-70,2022-01-15,"ADD ""JUST"" TO GET A WORD",3,ICE
syn-70,2022-01-15,"ADD ""JUST"" TO GET A WORD",3,MUFFIN
syn-70,2022-01-15,"ADD ""JUST"" TO GET A WORD",3,IN
syn-70,2022-01-15,"ADD ""JUST"" TO GET A WORD",3,BORN
syn-71,2022-01-16,THINGS THAT ARE COZY,0,BLANKET
syn-71,2022-01-16,THINGS THAT ARE COZY,0,SWEATER
syn-71,2022-01-16,THINGS THAT ARE COZY,0,FIREPLACE
syn-71,2022-01-16,THINGS THAT ARE COZY,0,CABIN
syn-71,2022-01-16,GREEK LETTERS THAT SOUND LIKE ENGLISH WORDS,1,MU
syn-71,2022-01-16,GREEK LETTERS THAT SOUND LIKE ENGLISH WORDS,1,RHO
syn-71,2022-01-16,GREEK LETTERS THAT SOUND LIKE ENGLISH WORDS,1,TAU
syn-71,2022-01-16,GREEK LETTERS THAT SOUND LIKE ENGLISH WORDS,1,CHI
syn-71,2022-01-16,REMOVE THE 'S' TO GET A WORD,2,SHORES
syn-71,2022-01-16,REMOVE THE 'S' TO GET A WORD,2,STAKES
syn-71,2022-01-16,REMOVE THE 'S' TO GET A WORD,2,SMELT
syn-71,2022-01-16,REMOVE THE 'S' TO GET A WORD,2,SATE
syn-71,2022-01-16,___ TOWN,3,GHOST
syn-71,2022-01-16,___ TOWN,3,BOOM
syn-71,2022-01-16,___ TOWN,3,MID
syn-71,2022-01-16,___ TOWN,3,LOST
syn-72,2022-01-17,BODY PARTS OF A CHICKEN,0,BREAST
syn-72,2022-01-17,BODY PARTS OF A CHICKEN,0,WING
syn-72,2022-01-17,BODY PARTS OF A CHICKEN,0,THIGH
syn-72,2022-01-17,BODY PARTS OF A CHICKEN,0,LEG
syn-72,2022-01-17,"THINGS THAT CAN BE ""HARD""",1,CIDER
syn-72,2022-01-17,"THINGS THAT CAN BE ""HARD""",1,CANDY
syn-72,2022-01-17,"THINGS THAT CAN BE ""HARD""",1,LABOR
syn-72,2022-01-17,"THINGS THAT CAN BE ""HARD""",1,DRIVE
syn-72,2022-01-17,"WORDS THAT FOLLOW ""UPPER""",2,CRUST
syn-72,2022-01-17,"WORDS THAT FOLLOW ""UPPER""",2,HAND
syn-72,2022-01-17,"WORDS THAT FOLLOW ""UPPER""",2,CUT
syn-72,2022-01-17,"WORDS THAT FOLLOW ""UPPER""",2,DECK
syn-72,2022-01-17,ANAGRAMS OF SPANISH NUMBERS,3,ONCE
syn-72,2022-01-17,ANAGRAMS OF SPANISH NUMBERS,3,TRES
syn-72,2022-01-17,ANAGRAMS OF SPANISH NUMBERS,3,OARED
syn-72,2022-01-17,ANAGRAMS OF SPANISH NUMBERS,3,CHINO
syn-73,2022-01-18,TYPES OF MOLLUSKS,0,CLAM
syn-73,2022-01-18,TYPES OF MOLLUSKS,0,SQUID
syn-73,2022-01-18,TYPES OF MOLLUSKS,0,MUSSEL
syn-73,2022-01-18,TYPES OF MOLLUSKS,0,SNAIL
syn-73,2022-01-18,THINGS THAT COME IN SHELLS,1,NUT
syn-73,2022-01-18,THINGS THAT COME IN SHELLS,1,EGG
syn-73,2022-01-18,THINGS THAT COME IN SHELLS,1,TORTOISE
syn-73,2022-01-18,THINGS THAT COME IN SHELLS,1,HERMIT CRAB
syn-73,2022-01-18,BEATLES SONGS WITH GIRLS' NAMES,2,JULIA
syn-73,2022-01-18,BEATLES SONGS WITH GIRLS' NAMES,2,MICHELLE
syn-73,2022-01-18,BEATLES SONGS WITH GIRLS' NAMES,2,LUCY
syn-73,2022-01-18,BEATLES SONGS WITH GIRLS' NAMES,2,ELEANOR
syn-73,2022-01-18,REMOVE 'S' TO GET A ROCK BAND,3,STONES
syn-73,2022-01-18,REMOVE 'S' TO GET A ROCK BAND,3,QUEENS
syn-73,2022-01-18,REMOVE 'S' TO GET A ROCK BAND,3,EAGLES
syn-73,2022-01-18,REMOVE 'S' TO GET A ROCK BAND,3,DOORS
syn-74,2022-01-19,"THIN, DELICATE FABRICS",0,CHIFFON
syn-74,2022-01-19,"THIN, DELICATE FABRICS",0,MUSLIN
syn-74,2022-01-19,"THIN, DELICATE FABRICS",0,GAUZE
syn-74,2022-01-19,"THIN, DELICATE FABRICS",0,LACE
